"국(國)","전국",211,984
"국(國)","서울특별시",70,309
"국(國)","부산직할시",4,33
"국(國)","대구직할시",3,14
"국(國)","인천직할시",15,56
"국(國)","경기도",36,144
"국(國)","강원도",4,19
"국(國)","충청북도",0,4
"국(國)","충청남도",24,94
"국(國)","전라북도",21,136
"국(國)","전라남도",23,121
"국(國)","경상북도",2,9
"국(國)","경상남도",9,45
"국(菊)","전국",14,107
"국(菊)","서울특별시",8,41
"국(菊)","부산직할시",1,15
"국(菊)","대구직할시",0,1
"국(菊)","인천직할시",1,5
"국(菊)","경기도",0,10
"국(菊)","강원도",1,3
"국(菊)","충청남도",1,7
"국(菊)","전라북도",0,9
"국(菊)","전라남도",1,8
"국(菊)","경상북도",0,2
"국(菊)","경상남도",1,6
"군(君)","전국",6,62
"군(君)","서울특별시",3,22
"군(君)","부산직할시",0,3
"군(君)","대구직할시",1,7
"군(君)","인천직할시",0,3
"군(君)","경기도",0,6
"군(君)","강원도",0,1
"군(君)","충청북도",0,4
"군(君)","충청남도",1,9
"군(君)","전라북도",0,1
"군(君)","전라남도",1,1
"군(君)","경상남도",0,5
"궁(弓)","전국",134,521
"궁(弓)","서울특별시",58,218
"궁(弓)","부산직할시",9,41
"궁(弓)","대구직할시",1,6
"궁(弓)","인천직할시",7,28
"궁(弓)","경기도",27,95
"궁(弓)","강원도",7,28
"궁(弓)","충청북도",2,21
"궁(弓)","충청남도",7,27
"궁(弓)","전라북도",1,3
"궁(弓)","전라남도",2,7
"궁(弓)","경상북도",2,10
"궁(弓)","경상남도",8,31
"궁(弓)","제주도",3,6
"궉(**)","전국",57,244
"궉(**)","서울특별시",16,44
"궉(**)","부산직할시",6,21
"궉(**)","대구직할시",0,3
"궉(**)","인천직할시",2,14
"궉(**)","경기도",13,59
"궉(**)","강원도",0,3
"궉(**)","충청북도",1,6
"궉(**)","충청남도",13,64
"궉(**)","전라북도",3,8
"궉(**)","전라남도",1,6
"궉(**)","경상북도",1,11
"궉(**)","경상남도",1,3
"궉(**)","제주도",0,2
"권(權)","전국",136890,567990
"권(權)","서울특별시",29766,123028
"권(權)","부산직할시",11053,46448
"권(權)","대구직할시",11857,47407
"권(權)","인천직할시",4014,16385
"권(權)","경기도",15260,61950
"권(權)","강원도",7372,31741
"권(權)","충청북도",5425,23452
"권(權)","충청남도",6565,29679
"권(權)","전라북도",4652,20528
"권(權)","전라남도",3588,16078
"권(權)","경상북도",26417,106914
"권(權)","경상남도",10549,42878
"권(權)","제주도",372,1502
"근(斤)","전국",110,450
"근(斤)","서울특별시",27,106
"근(斤)","부산직할시",3,22
"근(斤)","대구직할시",14,37
"근(斤)","인천직할시",2,14
"근(斤)","경기도",14,52
"근(斤)","강원도",8,27
"근(斤)","충청북도",3,24
"근(斤)","충청남도",22,82
"근(斤)","전라북도",7,24
"근(斤)","전라남도",3,14
"근(斤)","경상북도",2,25
"근(斤)","경상남도",5,22
"근(斤)","제주도",0,1
"금(琴)","전국",4836,20361
"금(琴)","서울특별시",979,4213
"금(琴)","부산직할시",338,1366
"금(琴)","대구직할시",486,2053
"금(琴)","인천직할시",121,484
"금(琴)","경기도",451,1751
"금(琴)","강원도",249,1058
"금(琴)","충청북도",286,1204
"금(琴)","충청남도",210,982
"금(琴)","전라북도",40,174
"금(琴)","전라남도",36,207
"금(琴)","경상북도",1407,5910
"금(琴)","경상남도",220,919
"금(琴)","제주도",13,40
"기(奇)","전국",5454,22706
"기(奇)","서울특별시",1477,6146
"기(奇)","부산직할시",252,1057
"기(奇)","대구직할시",262,1107
"기(奇)","인천직할시",196,819
"기(奇)","경기도",706,2914
"기(奇)","강원도",107,405
"기(奇)","충청북도",50,234
"기(奇)","충청남도",172,754
"기(奇)","전라북도",320,1390
"기(奇)","전라남도",1415,6013
"기(奇)","경상북도",260,990
"기(奇)","경상남도",223,819
"기(奇)","제주도",14,58
"기(箕)","전국",99,427
"기(箕)","서울특별시",31,113
"기(箕)","부산직할시",7,29
"기(箕)","대구직할시",8,24
"기(箕)","인천직할시",3,11
"기(箕)","경기도",21,83
"기(箕)","강원도",1,12
"기(箕)","충청북도",0,3
"기(箕)","충청남도",2,19
"기(箕)","전라북도",2,18
"기(箕)","전라남도",11,61
"기(箕)","경상북도",9,34
"기(箕)","경상남도",4,17
"기(箕)","제주도",0,3
"길(吉)","전국",7362,30932
"길(吉)","서울특별시",1904,7786
"길(吉)","부산직할시",363,1529
"길(吉)","대구직할시",218,857
"길(吉)","인천직할시",258,1052
"길(吉)","경기도",998,4026
"길(吉)","강원도",743,3079
"길(吉)","충청북도",228,987
"길(吉)","충청남도",1596,7197
"길(吉)","전라북도",327,1428
"길(吉)","전라남도",220,925
"길(吉)","경상북도",244,974
"길(吉)","경상남도",253,1053
"길(吉)","제주도",10,39
"김(金)","전국",2080768,8785341
"김(金)","서울특별시",496315,2045919
"김(金)","부산직할시",188767,788581
"김(金)","대구직할시",107309,433145
"김(金)","인천직할시",71392,291690
"김(金)","경기도",238589,977436
"김(金)","강원도",93313,399584
"김(金)","충청북도",64562,279743
"김(金)","충청남도",133595,616169
"김(金)","전라북도",105801,477251
"김(金)","전라남도",197230,889941
"김(金)","경상북도",170507,701937
"김(金)","경상남도",184777,765114
"김(金)","제주도",28613,118845
"나(羅)","전국",35392,150012
"나(羅)","서울특별시",9570,39646
"나(羅)","부산직할시",1603,6767
"나(羅)","대구직할시",1447,5827
"나(羅)","인천직할시",1389,5519
"나(羅)","경기도",4227,17508
"나(羅)","강원도",912,4000
"나(羅)","충청북도",944,4046
"나(羅)","충청남도",2726,12029
"나(羅)","전라북도",2620,11932
"나(羅)","전라남도",6977,30516
"나(羅)","경상북도",1461,6150
"나(羅)","경상남도",1290,5207
"나(羅)","제주도",226,865
"난(欒)","전국",1,5
"난(欒)","서울특별시",1,2
"난(欒)","부산직할시",0,1
"난(欒)","경기도",0,1
"난(欒)","경상북도",0,1
"남(南)","전국",53016,222269
"남(南)","서울특별시",12190,50665
"남(南)","부산직할시",4607,19383
"남(南)","대구직할시",3467,14123
"남(南)","인천직할시",1747,7031
"남(南)","경기도",6168,25152
"남(南)","강원도",2750,11923
"남(南)","충청북도",2764,11470
"남(南)","충청남도",3594,16212
"남(南)","전라북도",1331,6060
"남(南)","전라남도",3040,13859
"남(南)","경상북도",6827,28013
"남(南)","경상남도",4401,17876
"남(南)","제주도",130,502
"남궁(南宮)","전국",3874,16228
"남궁(南宮)","서울특별시",1259,5264
"남궁(南宮)","부산직할시",58,233
"남궁(南宮)","대구직할시",26,112
"남궁(南宮)","인천직할시",215,825
"남궁(南宮)","경기도",914,3701
"남궁(南宮)","강원도",404,1695
"남궁(南宮)","충청북도",85,370
"남궁(南宮)","충청남도",374,1659
"남궁(南宮)","전라북도",397,1755
"남궁(南宮)","전라남도",73,317
"남궁(南宮)","경상북도",27,108
"남궁(南宮)","경상남도",39,176
"남궁(南宮)","제주도",3,13
"낭(浪)","전국",85,328
"낭(浪)","서울특별시",37,148
"낭(浪)","부산직할시",1,5
"낭(浪)","대구직할시",0,1
"낭(浪)","인천직할시",2,7
"낭(浪)","경기도",21,79
"낭(浪)","강원도",5,18
"낭(浪)","충청북도",6,30
"낭(浪)","충청남도",3,8
"낭(浪)","전라북도",1,3
"낭(浪)","전라남도",5,14
"낭(浪)","경상북도",0,5
"낭(浪)","경상남도",4,10
"내(奈)","전국",3,26
"내(奈)","서울특별시",0,10
"내(奈)","부산직할시",0,1
"내(奈)","경기도",0,4
"내(奈)","충청남도",1,5
"내(奈)","전라북도",2,4
"내(奈)","경상남도",0,2
"내(乃)","전국",72,311
"내(乃)","서울특별시",33,126
"내(乃)","부산직할시",2,9
"내(乃)","대구직할시",3,5
"내(乃)","인천직할시",2,14
"내(乃)","경기도",27,124
"내(乃)","강원도",0,3
"내(乃)","충청북도",1,1
"내(乃)","충청남도",1,7
"내(乃)","전라북도",1,10
"내(乃)","전라남도",0,3
"내(乃)","경상북도",2,4
"내(乃)","경상남도",0,5
"노(盧)","전국",47252,196285
"노(盧)","서울특별시",12176,49594
"노(盧)","부산직할시",4253,17819
"노(盧)","대구직할시",2055,8213
"노(盧)","인천직할시",1757,7139
"노(盧)","경기도",5707,23269
"노(盧)","강원도",1277,5356
"노(盧)","충청북도",1883,7997
"노(盧)","충청남도",4031,17767
"노(盧)","전라북도",2701,11874
"노(盧)","전라남도",3795,16569
"노(盧)","경상북도",2450,10100
"노(盧)","경상남도",5051,20124
"노(盧)","제주도",116,464
"노(魯)","전국",13064,54477
"노(魯)","서울특별시",3131,13053
"노(魯)","부산직할시",1010,4215
"노(魯)","대구직할시",963,3875
"노(魯)","인천직할시",534,2137
"노(魯)","경기도",1346,5417
"노(魯)","강원도",323,1305
"노(魯)","충청북도",184,793
"노(魯)","충청남도",341,1605
"노(魯)","전라북도",1100,4790
"노(魯)","전라남도",2376,10030
"노(魯)","경상북도",885,3652
"노(魯)","경상남도",831,3436
"노(魯)","제주도",40,169
"노(路)","전국",313,1486
"노(路)","서울특별시",90,428
"노(路)","부산직할시",14,73
"노(路)","대구직할시",15,77
"노(路)","인천직할시",14,66
"노(路)","경기도",70,304
"노(路)","강원도",15,72
"노(路)","충청북도",7,40
"노(路)","충청남도",20,86
"노(路)","전라북도",15,80
"노(路)","전라남도",27,135
"노(路)","경상북도",13,62
"노(路)","경상남도",11,55
"노(路)","제주도",2,8
"뇌(賴)","전국",0,1
"뇌(賴)","서울특별시",0,1
"뇌(雷)","전국",29,106
"뇌(雷)","서울특별시",7,27
"뇌(雷)","부산직할시",0,3
"뇌(雷)","대구직할시",1,4
"뇌(雷)","인천직할시",0,3
"뇌(雷)","경기도",6,24
"뇌(雷)","강원도",0,5
"뇌(雷)","충청북도",1,4
"뇌(雷)","충청남도",2,10
"뇌(雷)","전라북도",1,3
"뇌(雷)","전라남도",3,11
"뇌(雷)","경상북도",5,8
"뇌(雷)","경상남도",3,4
"누(樓)","전국",0,1
"누(樓)","서울특별시",0,1
"단(段)","전국",311,1279
"단(段)","서울특별시",157,629
"단(段)","부산직할시",12,43
"단(段)","대구직할시",11,39
"단(段)","인천직할시",17,74
"단(段)","경기도",53,204
"단(段)","강원도",5,23
"단(段)","충청북도",8,30
"단(段)","충청남도",17,96
"단(段)","전라북도",3,13
"단(段)","전라남도",0,6
"단(段)","경상북도",23,99
"단(段)","경상남도",5,23
"단(單)","전국",2,16
"단(單)","서울특별시",1,5
"단(單)","부산직할시",0,2
"단(單)","대구직할시",0,1
"단(單)","경기도",0,1
"단(單)","강원도",0,1
"단(單)","충청북도",0,1
"단(單)","충청남도",0,2
"단(單)","전라남도",0,1
"단(單)","경상북도",1,1
"단(單)","경상남도",0,1
"단(端)","전국",0,9
"단(端)","서울특별시",0,3
"단(端)","경기도",0,1
"단(端)","충청남도",0,2
"단(端)","전라남도",0,1
"단(端)","경상남도",0,2
"담(譚)","전국",2,8
"담(譚)","서울특별시",2,7
"담(譚)","경기도",0,1
"당(唐)","전국",206,933
"당(唐)","서울특별시",50,251
"당(唐)","부산직할시",4,14
"당(唐)","대구직할시",0,3
"당(唐)","인천직할시",40,172
"당(唐)","경기도",74,320
"당(唐)","강원도",6,27
"당(唐)","충청북도",2,10
"당(唐)","충청남도",7,33
"당(唐)","전라북도",17,72
"당(唐)","전라남도",2,4
"당(唐)","경상북도",1,9
"당(唐)","경상남도",2,12
"당(唐)","제주도",1,6
"대(大)","전국",115,499
"대(大)","서울특별시",26,103
"대(大)","부산직할시",10,44
"대(大)","대구직할시",0,2
"대(大)","인천직할시",2,10
"대(大)","경기도",13,49
"대(大)","강원도",0,1
"대(大)","충청북도",0,1
"대(大)","충청남도",0,6
"대(大)","전라북도",3,14
"대(大)","전라남도",60,252
"대(大)","경상북도",0,6
"대(大)","경상남도",1,10
"대(大)","제주도",0,1
"도(都)","전국",11191,46528
"도(都)","서울특별시",1953,8011
"도(都)","부산직할시",1251,5214
"도(都)","대구직할시",2165,8840
"도(都)","인천직할시",209,868
"도(都)","경기도",818,3351
"도(都)","강원도",278,1274
"도(都)","충청북도",230,1015
"도(都)","충청남도",700,3121
"도(都)","전라북도",314,1371
"도(都)","전라남도",211,1031
"도(都)","경상북도",2100,8383
"도(都)","경상남도",953,4007
"도(都)","제주도",9,42
"도(陶)","전국",222,946
"도(陶)","서울특별시",88,352
"도(陶)","부산직할시",6,28
"도(陶)","대구직할시",3,20
"도(陶)","인천직할시",11,43
"도(陶)","경기도",81,330
"도(陶)","강원도",6,29
"도(陶)","충청북도",3,18
"도(陶)","충청남도",6,41
"도(陶)","전라북도",6,24
"도(陶)","전라남도",5,17
"도(陶)","경상북도",4,25
"도(陶)","경상남도",2,16
"도(陶)","제주도",1,3
"도(道)","전국",75,459
"도(道)","서울특별시",15,79
"도(道)","부산직할시",11,51
"도(道)","대구직할시",5,23
"도(道)","인천직할시",4,21
"도(道)","경기도",13,68
"도(道)","강원도",5,22
"도(道)","충청북도",1,12
"도(道)","충청남도",11,65
"도(道)","전라북도",1,12
"도(道)","전라남도",0,10
"도(道)","경상북도",3,36
"도(道)","경상남도",6,59
"도(道)","제주도",0,1
"독고(獨孤)","전국",215,695
"독고(獨孤)","서울특별시",89,293
"독고(獨孤)","부산직할시",19,65
"독고(獨孤)","대구직할시",15,46
"독고(獨孤)","인천직할시",5,21
"독고(獨孤)","경기도",27,86
"독고(獨孤)","강원도",10,29
"독고(獨孤)","충청북도",6,24
"독고(獨孤)","충청남도",7,25
"독고(獨孤)","전라북도",10,26
"독고(獨孤)","전라남도",8,31
"독고(獨孤)","경상북도",6,22
"독고(獨孤)","경상남도",11,24
"독고(獨孤)","제주도",2,3
"돈(頓)","전국",18,79
"돈(頓)","서울특별시",11,42
"돈(頓)","부산직할시",0,5
"돈(頓)","인천직할시",1,5
"돈(頓)","경기도",2,9
"돈(頓)","강원도",1,2
"돈(頓)","충청북도",1,9
"돈(頓)","충청남도",1,4
"돈(頓)","경상남도",1,3
"돈(敦)","전국",1,6
"돈(敦)","서울특별시",1,4
"돈(敦)","강원도",0,1
"돈(敦)","충청남도",0,1
"동(董)","전국",1096,4645
"동(董)","서울특별시",336,1389
"동(董)","부산직할시",135,590
"동(董)","대구직할시",13,61
"동(董)","인천직할시",30,161
"동(董)","경기도",169,706
"동(董)","강원도",60,262
"동(董)","충청북도",23,91
"동(董)","충청남도",46,195
"동(董)","전라북도",80,347
"동(董)","전라남도",42,166
"동(董)","경상북도",23,80
"동(董)","경상남도",139,592
"동(董)","제주도",0,5
"동방(東方)","전국",41,176
"동방(東方)","서울특별시",23,89
"동방(東方)","부산직할시",0,3
"동방(東方)","대구직할시",0,4
"동방(東方)","인천직할시",0,1
"동방(東方)","경기도",12,41
"동방(東方)","강원도",3,19
"동방(東方)","충청북도",0,1
"동방(東方)","충청남도",0,2
"동방(東方)","전라북도",0,2
"동방(東方)","전라남도",1,5
"동방(東方)","경상북도",1,5
"동방(東方)","경상남도",1,4
"두(杜)","전국",1210,5077
"두(杜)","서울특별시",319,1254
"두(杜)","부산직할시",30,128
"두(杜)","대구직할시",34,133
"두(杜)","인천직할시",50,203
"두(杜)","경기도",153,659
"두(杜)","강원도",15,44
"두(杜)","충청북도",9,40
"두(杜)","충청남도",45,185
"두(杜)","전라북도",479,2091
"두(杜)","전라남도",12,75
"두(杜)","경상북도",28,123
"두(杜)","경상남도",36,142
"두(頭)","전국",1,2
"두(頭)","서울특별시",1,2
"마(馬)","전국",7404,30865
"마(馬)","서울특별시",1931,7966
"마(馬)","부산직할시",564,2340
"마(馬)","대구직할시",409,1663
"마(馬)","인천직할시",245,987
"마(馬)","경기도",805,3280
"마(馬)","강원도",362,1504
"마(馬)","충청북도",170,736
"마(馬)","충청남도",219,1061
"마(馬)","전라북도",229,1082
"마(馬)","전라남도",1412,6092
"마(馬)","경상북도",565,2219
"마(馬)","경상남도",435,1699
"마(馬)","제주도",58,236
"마(麻)","전국",118,527
"마(麻)","서울특별시",31,122
"마(麻)","부산직할시",7,39
"마(麻)","대구직할시",8,47
"마(麻)","인천직할시",4,14
"마(麻)","경기도",17,71
"마(麻)","강원도",0,11
"마(麻)","충청북도",1,4
"마(麻)","충청남도",2,13
"마(麻)","전라북도",7,34
"마(麻)","전라남도",16,72
"마(麻)","경상북도",4,16
"마(麻)","경상남도",19,73
"마(麻)","제주도",2,11
"만(萬)","전국",62,282
"만(萬)","서울특별시",22,91
"만(萬)","부산직할시",6,32
"만(萬)","대구직할시",1,13
"만(萬)","인천직할시",5,22
"만(萬)","경기도",6,35
"만(萬)","강원도",0,7
"만(萬)","충청북도",0,4
"만(萬)","충청남도",8,21
"만(萬)","전라북도",1,5
